time,mass,termopar1,termopar2
0.0,70.09147299742159,25.06440148149065,24.844619827895038
0.0011627906976744186,70.12284356656708,25.330972874936368,24.614948156144088
0.002325581395348837,69.66177954882843,23.919945232998927,25.37802791687893
0.0034883720930232558,70.15546793711475,22.75905535819851,25.76513374796379
0.004651162790697674,70.0974184212298,23.563682195388573,25.04714269268404
0.005813953488372093,70.08087703637366,25.049292920523595,23.236963763912414
0.0069767441860465115,70.05865476651543,25.491654786892994,26.595420971501348
0.00813953488372093,69.96064260944941,22.571993675606265,24.914859081747977
0.009302325581395349,69.94780851156908,26.069028710815076,25.7336583850949
0.010465116279069767,70.10890221022652,24.62013115838152,24.30397568600449
0.011627906976744186,69.79588251832867,25.628005466551905,27.12598925791428
0.012790697674418604,70.09579211872962,26.78760862948444,25.41526892166504
0.013953488372093023,70.05303359165441,23.91395405286583,25.287520157314095
0.015116279069767442,69.97559261877022,24.498791615830456,23.432834825682875
0.01627906976744186,70.02663775227393,27.732138945092892,24.868035423887296
0.01744186046511628,70.04280455604274,28.074445729926975,23.973975470166685
0.018604651162790697,70.04771639656893,24.486250011507114,25.993088011348863
0.019767441860465116,70.00030128477017,24.552905987925232,24.981709080786242
0.020930232558139535,69.92237436575566,25.094645481085198,25.81799764001977
0.022093023255813953,70.3051461855217,25.575833693843922,27.006882167585328
0.023255813953488372,70.37132437781588,26.05349080618114,25.61054182455843
0.02441860465116279,69.73074632806929,23.64407285462031,24.38591324844487
0.02558139534883721,70.32588521016864,25.28029755149863,24.787725658346076
0.026744186046511628,69.99636920691687,26.45802660992239,26.299154300871187
0.027906976744186046,70.20245663424342,25.896608651429215,25.84464154956846
0.029069767441860465,70.10149655790697,26.30200663782412,26.591358151575598
0.030232558139534883,70.22375434168984,24.729683552938205,25.414743198188134
0.031395348837209305,69.90729044245766,24.793226028003286,23.60470309757786
0.03255813953488372,69.9070764952023,27.42485574254871,28.269897956516594
0.033720930232558136,69.84184297847267,26.656078336750127,26.617796428216955
0.03488372093023256,70.04636394922943,23.99015299869722,24.938438791881243
0.03604651162790698,69.85918445983867,25.23444272705451,25.63601561639537
0.037209302325581395,70.15664979271371,23.084256541147738,24.637829880450322
0.03837209302325581,69.99320139435503,25.22885829265553,26.40322218549002
0.03953488372093023,69.97881143410403,26.264871456095186,26.425954956539908
0.040697674418604654,70.07420122246735,26.090472732975773,25.959201404850052
0.04186046511627907,69.86356500642408,27.459735059647414,25.23126435460035
0.043023255813953484,70.18946794385363,25.623607143169057,24.850771954506772
0.044186046511627906,69.89274073506685,24.634360298819026,25.99794179266895
0.04534883720930233,69.92667942564685,24.248579969870217,27.36342472830418
0.046511627906976744,70.041237570388,26.091379349635954,25.964415183523624
0.04767441860465116,70.20304208545102,25.709922643491034,25.85991402271485
0.04883720930232558,70.03735681712517,24.383250274477092,23.930383743913993
0.05,70.26492034356347,24.305442442482555,27.51091937741091
0.05116279069767442,70.00246944369296,25.8694314211898,26.648596694045896
0.05232558139534883,69.92996189471644,26.268179345186738,26.10130740068238
0.053488372093023255,70.22254919503403,26.55169964717264,24.24579645251273
0.05465116279069768,69.97634311637836,25.67455237124971,23.88873707398671
0.05581395348837209,70.17202549680592,26.299898358768967,25.648520585404153
0.05697674418604651,69.92574996562719,26.276848126142028,26.606882676315596
0.05813953488372093,70.1529506576041,26.289867154422552,26.437952888649733
0.05930232558139535,69.84131100877217,27.039631415627568,26.590819094757048
0.06046511627906977,69.81939897014404,25.985015208103448,26.591536515629965
0.06162790697674418,70.1170612653419,24.03081823402568,25.709783501533295
0.06279069767441861,69.992498106371,25.923238274371602,26.023945096066047
0.06395348837209303,69.92478833686525,25.09057056965205,28.462172534493625
0.06511627906976744,70.06145743968273,26.874718536576964,27.455662482741996
0.06627906976744186,69.91201877996197,25.70458720478509,26.60642937565418
0.06744186046511627,70.04443851717939,24.202748771701607,25.876536653248863
0.0686046511627907,70.16204625919636,26.433553182206055,24.85070861996359
0.06976744186046512,70.00991862979265,25.388201673540454,26.391309251869103
0.07093023255813953,69.75101269583882,26.762238884267934,25.184220274765114
0.07209302325581396,69.99612896691703,26.606024027693213,26.44349734857952
0.07325581395348837,69.94494433148047,25.33719545012489,24.912970036333213
0.07441860465116279,69.9214738819072,24.90133180485996,27.678668122236797
0.0755813953488372,70.09512611621312,25.811476476190762,26.05346926908014
0.07674418604651162,69.8653756389632,27.439207290526774,26.23160077516877
0.07790697674418605,69.96315708167187,25.96485331877563,26.01447177031162
0.07906976744186046,69.94597141731582,24.877628796809642,25.78264436702792
0.08023255813953488,70.26946117182516,26.027597093605543,28.766837461489157
0.08139534883720931,69.91343244409732,24.86151763159208,28.615163423064466
0.08255813953488372,70.1956498430413,25.502347442045338,26.083586906016162
0.08372093023255814,70.19067758045047,25.846446336628592,26.53393965008911
0.08488372093023255,70.2586732083092,26.72986795484294,27.827677670098907
0.08604651162790697,69.98616200585974,25.313131188875268,26.722394948536436
0.0872093023255814,69.8875219656967,28.974566628144494,27.19306148298216
0.08837209302325581,70.03153395695931,25.984109960410546,27.587273885330273
0.08953488372093023,69.87234319764939,27.36179414535202,26.535572425686997
0.09069767441860466,70.18558562736412,27.595293934894602,26.308694014331827
0.09186046511627907,70.14878091586287,27.3372554784137,25.608242553123098
0.09302325581395349,70.04529479479321,25.706383289598573,25.667021915216047
0.0941860465116279,70.09979895810221,26.42049234632098,26.697609247099848
0.09534883720930232,70.16809181982242,25.608739258313243,27.883869062321104
0.09651162790697675,70.0622871884772,27.555637223798737,26.614563859406093
0.09767441860465116,69.65462426782679,25.436446018392807,26.209502821386675
0.09883720930232558,70.35593413653342,24.920902850581374,28.0614676426459
0.1,70.14732878894854,24.92187471853421,26.48577163473398
0.10116279069767442,70.01646933211273,28.37032056474062,25.930694425860082
0.10232558139534884,70.15372084920502,26.091906051958862,28.60922011847238
0.10348837209302325,70.01677496428604,28.065532986723913,27.275617344967518
0.10465116279069767,69.8354215276191,26.833937774344385,26.667975878104922
0.1058139534883721,69.8420356873329,25.638892982464522,27.13454498024539
0.10697674418604651,69.88611419293174,24.79403503051696,26.955484513420615
0.10813953488372093,69.9411631633508,27.207875013969797,27.62362675020596
0.10930232558139535,69.76672636769831,25.685636468380146,25.184715913437593
0.11046511627906977,70.01472442471746,28.61900016919292,26.091870181634402
0.11162790697674418,69.87392407495973,26.105304753169364,28.137299416166577
0.1127906976744186,70.16179651786989,27.107908533473466,28.99899778283622
0.11395348837209301,70.023494688888,26.422149723112682,27.607652327988294
0.11511627906976744,69.91447779679379,26.996545033680302,28.44548529561248
0.11627906976744186,70.2876104056573,27.624397851004346,27.893094988007416
0.11744186046511627,69.81258793144654,26.432131084019776,27.572749867711842
0.1186046511627907,70.11655009027696,26.059052270788346,26.83437393047616
0.11976744186046512,70.01734002550302,25.953959953334717,27.927346064511216
0.12093023255813953,70.11125677396619,28.294151604142495,28.467839773575925
0.12209302325581395,70.33276529986048,26.99171120328083,27.345738523669194
0.12325581395348836,70.05931312911024,27.233974209996635,29.019705549365813
0.12441860465116279,69.94252082510954,26.35536828221715,28.574423526344308
0.12558139534883722,69.92094187247413,26.24778125133625,27.625687223591033
0.12674418604651164,69.90697376062653,26.327508930633403,28.517849917143817
0.12790697674418605,69.97068278005911,26.64676524897314,28.221097480442342
0.12906976744186047,69.67756751039276,26.237545165006573,29.768967167041325
0.13023255813953488,69.99963210690154,26.61459751401884,29.501601530517025
0.1313953488372093,69.94610885610159,26.664331365390535,28.603611137594815
0.1325581395348837,69.79226183881363,24.28731158452163,28.01577325605484
0.13372093023255813,69.87629566269757,24.49950952529865,28.668836934259016
0.13488372093023254,69.83535758048731,27.194367909522192,28.761774511199793
0.13604651162790699,70.10440752470987,25.079422082938425,27.725071065547453
0.1372093023255814,69.89732710019487,27.17921999258703,28.872829278552413
0.13837209302325582,69.7689502331371,27.75435106170237,27.05575076522911
0.13953488372093023,69.88115728705577,27.648178539156827,27.07053922857657
0.14069767441860465,70.3925988481572,26.095081758853556,28.822612371818114
0.14186046511627906,69.80929308906421,27.34836315714993,27.694071300463758
0.14302325581395348,70.0455372359613,27.787503343998225,27.913494728031687
0.14418604651162792,70.08734292268403,25.377375724774,27.427555115761745
0.14534883720930233,69.88357910925764,27.110125793285803,27.880448033105186
0.14651162790697675,69.93835224324872,26.340393027429844,26.549672136529306
0.14767441860465116,69.94770972100936,28.216216988876667,28.124680233416825
0.14883720930232558,70.16158262883953,25.487506311506156,27.224277801596546
0.15,70.08712713028606,26.70597456898086,28.35785387358923
0.1511627906976744,70.03533353193289,26.05997636756069,28.313134899035877
0.15232558139534882,69.954293676843,25.657225135132048,28.66387838479858
0.15348837209302324,70.15832454710102,26.659753649685907,27.681824263025135
0.15465116279069768,69.91372909448579,29.130007264925602,29.697201703383346
0.1558139534883721,70.09465736395539,26.890271508593585,27.133914505804412
0.1569767441860465,69.9659899574623,27.347230248882763,28.693956098331558
0.15813953488372093,69.89530904991106,26.812088727105095,28.602541506228185
0.15930232558139534,70.31638835785618,26.28181275940459,28.848838599562423
0.16046511627906976,70.08707143971233,28.26701968831152,30.37656639459521
0.16162790697674417,70.21341409584147,26.902096145748146,30.526689497263337
0.16279069767441862,69.9854484643465,26.65263006973115,28.940261097846165
0.16395348837209303,69.81465412760818,25.521327916822543,30.42135427185452
0.16511627906976745,69.83803968580543,25.325046124736208,30.03836817093597
0.16627906976744186,69.99358132013391,27.801962474375657,28.226346907470596
0.16744186046511628,70.2482471815209,27.92766424006876,28.146955793970584
0.1686046511627907,70.12252400996925,26.053207396929572,27.917160722942818
0.1697674418604651,69.77305503566352,28.579502945109027,27.730197171814517
0.17093023255813952,69.83604044638453,27.273561071980524,28.245597059016557
0.17209302325581394,69.94206861218592,27.08788216663228,29.156861093689464
0.17325581395348838,70.31082812012012,25.9644009015586,30.412779955302202
0.1744186046511628,69.94512443266063,26.47517397330793,27.815622102341013
0.1755813953488372,70.07501411340264,26.5643881811938,28.613992702776105
0.17674418604651163,70.09827687902298,26.448804316586184,29.199718016269077
0.17790697674418604,69.90106224064631,26.8313885515095,31.301823590600137
0.17906976744186046,69.91685079142901,28.220789956437297,30.38443794132552
0.18023255813953487,70.22915799463064,27.823478317670883,29.699340706836317
0.1813953488372093,70.21376808219121,26.48075322701588,28.526382850355002
0.18255813953488373,69.66116807405959,27.74845674302795,28.183697988359235
0.18372093023255814,70.30813327735534,26.648484065125224,29.62704129167421
0.18488372093023256,70.0783764524002,25.64711675527342,29.624026323297898
0.18604651162790697,70.03513259510387,26.42054179483968,30.17463029205294
0.1872093023255814,70.04609439365713,26.96423914239607,29.894965060150223
0.1883720930232558,70.18652548869723,26.88034348282482,30.75769832113624
0.18953488372093022,70.0579470865268,26.68283115556904,30.12133067069076
0.19069767441860463,69.94711317508873,27.984738155119672,28.337702307789407
0.19186046511627908,70.05351721453832,28.572792044238533,29.32321271287505
0.1930232558139535,69.82539255285032,29.727960888588992,30.87593542720094
0.1941860465116279,70.08934985639269,27.438794913134974,29.25555478117021
0.19534883720930232,69.7924076818021,27.103601955196627,30.28182006279999
0.19651162790697674,70.0477565663319,27.463279052194377,28.496553052112642
0.19767441860465115,69.94796455195754,27.894696700904017,29.840591491043966
0.19883720930232557,70.08034441423078,27.346474895788642,29.863955698396722
0.2,70.21381112066376,28.883228715015907,30.151964446675944
0.20116279069767443,69.86618723935631,27.540186020737323,30.50963539656334
0.20232558139534884,69.95147078555497,27.882377088567765,29.46148659786967
0.20348837209302326,69.9945022101553,27.103345676806498,29.475075875021613
0.20465116279069767,69.8743275473372,24.975771371160477,31.166877496461346
0.2058139534883721,69.91814963878979,29.109119091732186,30.011340092412464
0.2069767441860465,69.84154463705744,25.889798630623687,29.137893676134073
0.20813953488372092,70.01449910794899,26.97500808248754,30.02761400865137
0.20930232558139533,69.89395193422199,29.738774226494854,30.17288177892808
0.21046511627906977,70.14539015103419,27.20535847311616,29.110663216909877
0.2116279069767442,69.75525357134977,27.30749246970969,30.231095453969015
0.2127906976744186,69.91727915274976,28.464561326986168,28.575119665976153
0.21395348837209302,70.1176675145364,26.62302887371704,29.45987823196614
0.21511627906976744,70.2124904852723,28.954653770299668,31.155832533032267
0.21627906976744185,69.98656765840147,27.27068077757056,31.958461084767272
0.21744186046511627,70.15236266803974,29.441131148241585,29.389546198159586
0.2186046511627907,69.82087202740826,29.243697283419284,30.43844132946
0.21976744186046512,69.96724078476473,28.52588487037078,29.117410936528007
0.22093023255813954,69.7511169521048,28.389731209321045,28.383261631802924
0.22209302325581395,69.89245724200475,24.89962481714695,29.41717318459837
0.22325581395348837,69.75762042734111,27.9163635395909,27.368224476689043
0.22441860465116278,70.05249363545175,28.005107035141737,29.360030758852
0.2255813953488372,69.75443206677878,27.77266596730384,29.921051744475403
0.22674418604651161,69.72984156873011,27.99220763325162,29.222326565351054
0.22790697674418603,69.97787303732542,28.92832252941669,29.640794105028505
0.22906976744186047,69.98208492992119,28.116955683065214,28.114191358366764
0.2302325581395349,70.04138315422031,28.062800508161107,31.053842715158723
0.2313953488372093,69.77739555723213,27.524482927988323,29.904275635977925
0.23255813953488372,69.91005349912255,26.923784510966126,32.03682986254012
0.23372093023255813,69.65972907366478,26.445812034730388,27.88307911571921
0.23488372093023255,69.83954157702168,27.76722337419053,29.308287617458106
0.23604651162790696,69.98665303332919,28.04995006866292,30.279598115546943
0.2372093023255814,70.19172733637214,26.379691710257873,29.73427664934627
0.23837209302325582,69.73834971870316,26.50181168960139,30.629325426087135
0.23953488372093024,69.85209732611285,28.210437431894125,30.747627578749277
0.24069767441860465,70.19386909757625,26.594546576563346,29.682811827751625
0.24186046511627907,70.11438516877867,27.978972769846738,31.090280640734576
0.24302325581395348,69.8810565961972,27.69624460516829,30.253898103632753
0.2441860465116279,69.705245519044,29.002483488963204,33.05002914115805
0.2453488372093023,69.87666097800114,28.5797273039952,30.70200857438578
0.24651162790697673,70.04061965752932,29.604878553686728,30.64769951255999
0.24767441860465117,70.03638036140978,29.745420109001074,33.23506152272536
0.24883720930232558,69.9798703273004,27.611939455229596,29.772672167957193
0.25,69.88796703767282,26.607059001283996,31.729147595660102
0.25116279069767444,70.27144846023177,28.459400112166996,31.45094980600601
0.25232558139534883,70.19150370780349,28.804409661608904,30.0849608123068
0.2534883720930233,69.85210940883205,26.95097897364487,30.519137532996034
0.25465116279069766,70.07291487200781,27.01030107944233,28.96867201998157
0.2558139534883721,70.01040042312853,26.536709116198374,32.08574863889024
0.2569767441860465,70.06219703084288,26.62136707254112,30.54055377806019
0.25813953488372093,70.12889371002125,28.6924193278223,29.293893760994763
0.2593023255813953,69.84422932815436,29.31216880881932,30.00810726119621
0.26046511627906976,70.27824920213287,29.371202095251494,31.72743800304224
0.2616279069767442,70.32448856687347,27.69509171942975,32.50659446507065
0.2627906976744186,69.88969037279432,27.40782929201891,31.056819494037317
0.26395348837209304,70.24846413417934,27.75386682139614,31.48352089403658
0.2651162790697674,69.92621798093782,26.69880293400562,30.430004159094423
0.26627906976744187,70.15760844683871,30.29739432027692,31.439883688705883
0.26744186046511625,70.12019045465269,29.031817815504265,30.581676271053773
0.2686046511627907,69.9979980388924,30.163522636334644,30.785888553277665
0.2697674418604651,70.2646127572278,28.382914460654437,31.867180451135418
0.2709302325581395,69.92731062837301,29.820000396593542,29.82810784230614
0.27209302325581397,70.06865296232272,28.126326972163373,32.28388088716815
0.27325581395348836,70.09160014388677,27.701687020109773,31.71794990468406
0.2744186046511628,69.97554002636828,28.106689883981936,29.857857130858893
0.2755813953488372,70.07192937042906,28.054211486522046,30.965680721264604
0.27674418604651163,70.19089064350824,28.40350313173441,30.831418087716987
0.277906976744186,69.7212276784983,25.5317163723101,31.826102738563826
0.27906976744186046,69.70236504937074,27.34971887860007,32.036911354746415
0.2802325581395349,70.21849236654853,29.0307955781952,32.574753572911206
